Titans,Titans,0.0
Titans,Giants,756.3403038857662
Titans,Steelers,470.18084163771294
Titans,Panthers,338.10215341230247
Titans,Ravens,593.9987182331657
Titans,Buccaneers,617.9981294605063
Titans,Colts,250.31249088876075
Titans,Vikings,696.2490307539307
Titans,Cardinals,1451.6660734181335
Titans,Cowboys,632.820164971163
Titans,Falcons,213.64446972920882
Titans,Jets,756.3403038857662
Titans,Broncos,1021.745938874135
Titans,Dolphins,803.2554778705454
Titans,Eagles,681.0243448908174
Titans,Bears,395.8709450769228
Titans,Patriots,923.9242775670407
Titans,Washington,574.0979705925951
Titans,Packers,579.4556810287812
Titans,Chargers,1735.9879452548175
Titans,Saints,469.86931595584645
Titans,Texans,671.0063234444892
Titans,Bills,623.2938257542336
Titans,Forty-Niners,1956.4893254246754
Titans,Jaguars,500.4257507113996
Titans,Browns,458.4139347674705
Titans,Raiders,1578.700767882643
Titans,Chiefs,466.24166968753786
Titans,Rams,1782.8134568422993
Titans,Seahawks,1969.2575392213953
Titans,Bengals,236.84504890323132
Titans,Lions,470.37735783890116
Giants,Titans,756.3403038857662
Giants,Giants,0.0
Giants,Steelers,312.1579095285588
Giants,Panthers,533.1534429592082
Giants,Ravens,171.24153444341837
Giants,Buccaneers,1006.7350164710128
Giants,Colts,640.2178525991089
Giants,Vikings,1009.1587588123238
Giants,Cardinals,2142.320080118705
Giants,Cowboys,1383.8367400345858
Giants,Falcons,746.6398278983886
Giants,Jets,0.0
Giants,Broncos,1623.143735933398
Giants,Dolphins,1084.6278446415993
Giants,Eagles,85.15666767445761
Giants,Bears,704.9102269021965
Giants,Patriots,170.22531296208885
Giants,Washington,197.76314518782522
Giants,Packers,753.2607081832842
Giants,Chargers,2418.093178782673
Giants,Saints,1168.834448550058
Giants,Texans,1421.3845398075402
Giants,Bills,277.65823780032053
Giants,Forty-Niners,2558.665416465118
Giants,Jaguars,838.6566164058648
Giants,Browns,398.99706135505426
Giants,Raiders,2225.82653696895
Giants,Chiefs,1084.8128436783045
Giants,Rams,2447.5070491849397
Giants,Seahawks,2393.834068747233
Giants,Bengals,564.713099073275
Giants,Lions,474.861018969151
Steelers,Titans,470.18084163771294
Steelers,Giants,312.1579095285588
Steelers,Steelers,0.0
Steelers,Panthers,363.3565532968902
Steelers,Ravens,197.08234300553372
Steelers,Buccaneers,872.5771484458008
Steelers,Colts,328.06142391029516
Steelers,Vikings,739.7996926451908
Steelers,Cardinals,1830.2959248629447
Steelers,Cowboys,1082.92246767
Steelers,Falcons,520.993646454387
Steelers,Jets,312.1579095285588
Steelers,Broncos,1317.1497894711765
Steelers,Dolphins,1000.4690862563103
Steelers,Eagles,258.51037807967765
Steelers,Bears,406.8997707775346
Steelers,Patriots,467.89874899925485
Steelers,Washington,198.31132805615974
Steelers,Packers,495.8967246571419
Steelers,Chargers,2106.599200985984
Steelers,Saints,919.3284666414836
Steelers,Texans,1141.0771664582119
Steelers,Bills,172.7287466686027
Steelers,Forty-Niners,2257.004010862679
Steelers,Jaguars,704.8318285113091
Steelers,Browns,114.2448012007502
Steelers,Raiders,1917.0139689242337
Steelers,Chiefs,773.2219980247136
Steelers,Rams,2137.3425232503982
Steelers,Seahawks,2130.059290832999
Steelers,Bengals,256.3631668851403
Steelers,Lions,204.23551182402542
Panthers,Titans,338.10215341230247
Panthers,Giants,533.1534429592082
Panthers,Steelers,363.3565532968902
Panthers,Panthers,0.0
Panthers,Ravens,363.6685698110865
Panthers,Buccaneers,509.86363177034514
Panthers,Colts,427.2199515427103
Panthers,Vikings,937.1862437501836
Panthers,Cardinals,1786.3227002866486
Panthers,Cowboys,944.2168027426935
Panthers,Falcons,225.91188067416348
Panthers,Jets,533.1534429592082
Panthers,Broncos,1355.8332117664902
Panthers,Dolphins,640.938640591372
Panthers,Eagles,448.1470765980588
Panthers,Bears,585.5648815530478
Panthers,Patriots,700.5475230710181
Panthers,Washington,335.94072197053845
Panthers,Packers,745.0252454217089
Panthers,Chargers,2071.2106396858785
Panthers,Saints,648.2567915120001
Panthers,Texans,929.1930500365397
Panthers,Bills,532.7576377106617
Panthers,Forty-Niners,2293.6486962787017
Panthers,Jaguars,341.49785316090583
Panthers,Browns,436.0277545808182
Panthers,Raiders,1916.7572561601182
Panthers,Chiefs,794.401938074258
Panthers,Rams,2119.87065653104
Panthers,Seahawks,2278.806268644844
Panthers,Bengals,334.6151277384612
Panthers,Lions,505.1402947044212
Ravens,Titans,593.9987182331657
Ravens,Giants,171.24153444341837
Ravens,Steelers,197.08234300553372
Ravens,Panthers,363.6685698110865
Ravens,Ravens,0.0
Ravens,Buccaneers,849.9113373219409
Ravens,Colts,509.02558993050377
Ravens,Vikings,935.945709664845
Ravens,Cardinals,2006.5289725035516
Ravens,Cowboys,1225.4762011237626
Ravens,Falcons,575.3983421198827
Ravens,Jets,171.24153444341837
Ravens,Broncos,1506.6649799218576
Ravens,Dolphins,943.1843239216464
Ravens,Eagles,88.57209246115357
Ravens,Bears,603.073268833127
Ravens,Patriots,341.11230057276975
Ravens,Washington,28.660451169991678
Ravens,Packers,688.8070650434233
Ravens,Chargers,2285.6777504696324
Ravens,Saints,997.7851376382513
Ravens,Texans,1253.9561740903391
Ravens,Bills,266.3688130424835
Ravens,Forty-Niners,2448.741569351098
Ravens,Jaguars,680.1638512309216
Ravens,Browns,308.0454205717404
Ravens,Raiders,2102.4936593271304
Ravens,Chiefs,954.7628077298729
Ravens,Rams,2320.2109576871003
Ravens,Seahawks,2326.5469541467082
Ravens,Bengals,422.47301338257654
Ravens,Lions,396.53144004063813
Buccaneers,Titans,617.9981294605063
Buccaneers,Giants,1006.7350164710128
Buccaneers,Steelers,872.5771484458008
Buccaneers,Panthers,509.86363177034514
Buccaneers,Ravens,849.9113373219409
Buccaneers,Buccaneers,0.0
Buccaneers,Colts,840.0416556570102
Buccaneers,Vikings,1314.0101635561082
Buccaneers,Cardinals,1800.3726344619677
Buccaneers,Cowboys,928.4835462934522
Buccaneers,Falcons,414.70757607674796
Buccaneers,Jets,1006.7350164710128
Buccaneers,Broncos,1518.6622936625067
Buccaneers,Dolphins,197.0528422520801
Buccaneers,Eagles,923.5304618778866
Buccaneers,Bears,1001.0198991742632
Buccaneers,Patriots,1161.0439472907128
Buccaneers,Washington,821.2660902482183
Buccaneers,Packers,1181.4960355170333
Buccaneers,Chargers,2079.099159182857
Buccaneers,Saints,477.5461242244088
Buccaneers,Texans,789.1731851003661
Buccaneers,Bills,1042.6211763560925
Buccaneers,Forty-Niners,2389.5006685035073
Buccaneers,Jaguars,170.3159775245779
Buccaneers,Browns,935.2855064280891
Buccaneers,Raiders,1982.6300489626497
Buccaneers,Chiefs,1027.7306873655687
Buccaneers,Rams,2150.2060207415557
Buccaneers,Seahawks,2520.8250607455407
Buccaneers,Bengals,776.372530876087
Buccaneers,Lions,992.2450877553615
Colts,Titans,250.31249088876075
Colts,Giants,640.2178525991089
Colts,Steelers,328.06142391029516
Colts,Panthers,427.2199515427103
Colts,Ravens,509.02558993050377
Colts,Buccaneers,840.0416556570102
Colts,Colts,0.0
Colts,Vikings,510.07457460026757
Colts,Cardinals,1502.3802183236312
Colts,Cowboys,776.5909139346753
Colts,Falcons,425.7297768226801
Colts,Jets,640.2178525991089
Colts,Broncos,999.097119332375
Colts,Dolphins,1012.3843477618615
Colts,Eagles,582.770553270307
Colts,Bears,163.80123682253134
Colts,Patriots,792.6656574547727
Colts,Washington,499.8636030616811
Colts,Packers,341.46002035125827
Colts,Chargers,1779.3484627534397
Colts,Saints,712.5053953399946
Colts,Texans,870.2790800135176
Colts,Bills,435.5034093301981
Colts,Forty-Niners,1942.672309445024
Colts,Jaguars,699.695223436742
Colts,Browns,263.10594710526414
Colts,Raiders,1593.4874697038895
Colts,Chiefs,446.42800320925215
Colts,Rams,1811.8384256074492
Colts,Seahawks,1866.3347512915711
Colts,Bengals,99.13644298268918
Colts,Lions,240.98976487292794
Vikings,Titans,696.2490307539307
Vikings,Giants,1009.1587588123238
Vikings,Steelers,739.7996926451908
Vikings,Panthers,937.1862437501836
Vikings,Ravens,935.945709664845
Vikings,Buccaneers,1314.0101635561082
Vikings,Colts,510.07457460026757
Vikings,Vikings,0.0
Vikings,Cardinals,1281.7722239912257
Vikings,Cowboys,868.6873023290784
Vikings,Falcons,906.0534646077991
Vikings,Jets,1009.1587588123238
Vikings,Broncos,699.3322760991894
Vikings,Dolphins,1498.870130163256
Vikings,Eagles,983.5125419184468
Vikings,Bears,355.10556113828454
Vikings,Patriots,1115.1838129794226
Vikings,Washington,938.0123209282391
Vikings,Packers,256.8711437583035
Vikings,Chargers,1524.9993304481884
Vikings,Saints,1051.542161161185
Vikings,Texans,1062.1279810772187
Vikings,Bills,735.042704234659
Vikings,Forty-Niners,1580.9159637992643
Vikings,Jaguars,1191.6651376212167
Vikings,Browns,628.027657160533
Vikings,Raiders,1297.8996790518788
Vikings,Chiefs,413.88222605807664
Vikings,Rams,1529.0530774892495
Vikings,Seahawks,1390.710956748427
Vikings,Bengals,604.1047211182063
Vikings,Lions,541.1168382071337
Cardinals,Titans,1451.6660734181335
Cardinals,Giants,2142.320080118705
Cardinals,Steelers,1830.2959248629447
Cardinals,Panthers,1786.3227002866486
Cardinals,Ravens,2006.5289725035516
Cardinals,Buccaneers,1800.3726344619677
Cardinals,Colts,1502.3802183236312
Cardinals,Vikings,1281.7722239912257
Cardinals,Cardinals,0.0
Cardinals,Cowboys,877.9217933366707
Cardinals,Falcons,1596.665714438308
Cardinals,Jets,2142.320080118705
Cardinals,Broncos,587.1419074296914
Cardinals,Dolphins,1980.9123437951976
Cardinals,Eagles,2084.145811472128
Cardinals,Bears,1457.6474309727519
Cardinals,Patriots,2289.6978544683598
Cardinals,Washington,1993.6185420906231
Cardinals,Packers,1494.7449268343237
Cardinals,Chargers,285.3881887508084
Cardinals,Saints,1322.9956501155395
Cardinals,Texans,1024.5109365339179
Cardinals,Bills,1911.6127347878742
Cardinals,Forty-Niners,636.9692646089525
Cardinals,Jaguars,1801.6977221119591
Cardinals,Browns,1751.4094584211014
Cardinals,Raiders,242.2920068092641
Cardinals,Chiefs,1058.0997974369827
Cardinals,Rams,350.06663395849597
Cardinals,Seahawks,1103.4306662843146
Cardinals,Bengals,1584.1279225595163
Cardinals,Lions,1693.103612013672
Cowboys,Titans,632.820164971163
Cowboys,Giants,1383.8367400345858
Cowboys,Steelers,1082.92246767
Cowboys,Panthers,944.2168027426935
Cowboys,Ravens,1225.4762011237626
Cowboys,Buccaneers,928.4835462934522
Cowboys,Colts,776.5909139346753
Cowboys,Vikings,868.6873023290784
Cowboys,Cardinals,877.9217933366707
Cowboys,Cowboys,0.0
Cowboys,Falcons,735.6600686359909
Cowboys,Jets,1383.8367400345858
Cowboys,Broncos,653.7990919086806
Cowboys,Dolphins,1115.5332057745113
Cowboys,Eagles,1311.4904128000876
Cowboys,Bears,815.5280192629666
Cowboys,Patriots,1548.291202090551
Cowboys,Washington,1206.4113919194126
Cowboys,Packers,945.1148254782751
Cowboys,Chargers,1161.0005864898662
Cowboys,Saints,456.16495408324465
Cowboys,Texans,233.63059254065755
Cowboys,Bills,1211.3258631171916
Cowboys,Forty-Niners,1462.2591934409475
Cowboys,Jaguars,923.9037890937068
Cowboys,Browns,1038.4445189303578
Cowboys,Raiders,1054.1864635926636
Cowboys,Chiefs,458.8168864601173
Cowboys,Rams,1226.0169781234524
Cowboys,Seahawks,1667.5371418622894
Cowboys,Bengals,827.4137113411717
Cowboys,Lions,1012.4597450168316
Falcons,Titans,213.64446972920882
Falcons,Giants,746.6398278983886
Falcons,Steelers,520.993646454387
Falcons,Panthers,225.91188067416348
Falcons,Ravens,575.3983421198827
Falcons,Buccaneers,414.70757607674796
Falcons,Colts,425.7297768226801
Falcons,Vikings,906.0534646077991
Falcons,Cardinals,1596.665714438308
Falcons,Cowboys,735.6600686359909
Falcons,Falcons,0.0
Falcons,Jets,746.6398278983886
Falcons,Broncos,1209.873605946403
Falcons,Dolphins,593.2405415459799
Falcons,Eagles,662.900942279705
Falcons,Bears,586.3138862688463
Falcons,Patriots,916.2799063528709
Falcons,Washington,549.3337085162984
Falcons,Packers,767.0582938740863
Falcons,Chargers,1882.037647532479
Falcons,Saints,424.2016317486632
Falcons,Texans,704.6072540537052
Falcons,Bills,692.5145313417794
Falcons,Forty-Niners,2131.715888016665
Falcons,Jaguars,286.96821635928643
Falcons,Browns,554.9236069859782
Falcons,Raiders,1742.735589675193
Falcons,Chiefs,668.2610877417062
Falcons,Rams,1936.9637430168175
Falcons,Seahawks,2175.679147692084
Falcons,Bengals,368.6068663010024
Falcons,Lions,597.12269691818
Jets,Titans,756.3403038857662
Jets,Giants,0.0
Jets,Steelers,312.1579095285588
Jets,Panthers,533.1534429592082
Jets,Ravens,171.24153444341837
Jets,Buccaneers,1006.7350164710128
Jets,Colts,640.2178525991089
Jets,Vikings,1009.1587588123238
Jets,Cardinals,2142.320080118705
Jets,Cowboys,1383.8367400345858
Jets,Falcons,746.6398278983886
Jets,Jets,0.0
Jets,Broncos,1623.143735933398
Jets,Dolphins,1084.6278446415993
Jets,Eagles,85.15666767445761
Jets,Bears,704.9102269021965
Jets,Patriots,170.22531296208885
Jets,Washington,197.76314518782522
Jets,Packers,753.2607081832842
Jets,Chargers,2418.093178782673
Jets,Saints,1168.834448550058
Jets,Texans,1421.3845398075402
Jets,Bills,277.65823780032053
Jets,Forty-Niners,2558.665416465118
Jets,Jaguars,838.6566164058648
Jets,Browns,398.99706135505426
Jets,Raiders,2225.82653696895
Jets,Chiefs,1084.8128436783045
Jets,Rams,2447.5070491849397
Jets,Seahawks,2393.834068747233
Jets,Bengals,564.713099073275
Jets,Lions,474.861018969151
Broncos,Titans,1021.745938874135
Broncos,Giants,1623.143735933398
Broncos,Steelers,1317.1497894711765
Broncos,Panthers,1355.8332117664902
Broncos,Ravens,1506.6649799218576
Broncos,Buccaneers,1518.6622936625067
Broncos,Colts,999.097119332375
Broncos,Vikings,699.3322760991894
Broncos,Cardinals,587.1419074296914
Broncos,Cowboys,653.7990919086806
Broncos,Falcons,1209.873605946403
Broncos,Jets,1623.143735933398
Broncos,Broncos,0.0
Broncos,Dolphins,1714.6512465454632
Broncos,Eagles,1575.6411015820306
Broncos,Bears,919.6179042618496
Broncos,Patriots,1757.1429773910863
Broncos,Washington,1498.7111798569847
Broncos,Packers,926.3400831265066
Broncos,Chargers,826.2343063769977
Broncos,Saints,1080.7905580796298
Broncos,Texans,881.8812816327388
Broncos,Bills,1371.8902432543873
Broncos,Forty-Niners,944.3116968416037
Broncos,Jaguars,1467.2175517189958
Broncos,Browns,1224.3972497440693
Broncos,Raiders,607.8079533733201
Broncos,Chiefs,563.88063859636
Broncos,Rams,836.2249391382886
Broncos,Seahawks,1016.9947932632039
Broncos,Bengals,1092.1865143414184
Broncos,Lions,1154.9570235594897
Dolphins,Titans,803.2554778705454
Dolphins,Giants,1084.6278446415993
Dolphins,Steelers,1000.4690862563103
Dolphins,Panthers,640.938640591372
Dolphins,Ravens,943.1843239216464
Dolphins,Buccaneers,197.0528422520801
Dolphins,Colts,1012.3843477618615
Dolphins,Vikings,1498.870130163256
Dolphins,Cardinals,1980.9123437951976
Dolphins,Cowboys,1115.5332057745113
Dolphins,Falcons,593.2405415459799
Dolphins,Jets,1084.6278446415993
Dolphins,Broncos,1714.6512465454632
Dolphins,Dolphins,0.0
Dolphins,Eagles,1006.0626516428264
Dolphins,Bears,1175.5027195463538
Dolphins,Patriots,1224.8350788989806
Dolphins,Washington,915.2871657686791
Dolphins,Packers,1352.6147385357767
Dolphins,Chargers,2256.7891085936976
Dolphins,Saints,660.218843069004
Dolphins,Texans,960.6817507252202
Dolphins,Bills,1163.9459413213613
Dolphins,Forty-Niners,2577.7881976526605
Dolphins,Jaguars,313.2355647432875
Dolphins,Browns,1076.7468810716257
Dolphins,Raiders,2169.052157615248
Dolphins,Chiefs,1223.6654783638146
Dolphins,Rams,2330.9767723684836
Dolphins,Seahawks,2717.8481936648886
Dolphins,Bengals,940.3117102743408
Dolphins,Lions,1142.2461964821405
Eagles,Titans,681.0243448908174
Eagles,Giants,85.15666767445761
Eagles,Steelers,258.51037807967765
Eagles,Panthers,448.1470765980588
Eagles,Ravens,88.57209246115357
Eagles,Buccaneers,923.5304618778866
Eagles,Colts,582.770553270307
Eagles,Vikings,983.5125419184468
Eagles,Cardinals,2084.145811472128
Eagles,Cowboys,1311.4904128000876
Eagles,Falcons,662.900942279705
Eagles,Jets,85.15666767445761
Eagles,Broncos,1575.6411015820306
Eagles,Dolphins,1006.0626516428264
Eagles,Eagles,0.0
Eagles,Bears,663.205780601916
Eagles,Patriots,253.40779254273733
Eagles,Washington,113.5689499483598
Eagles,Packers,730.9254950916182
Eagles,Chargers,2361.9761406493417
Eagles,Saints,1085.819528273213
Eagles,Texans,1342.3855223785624
Eagles,Bills,272.9986966620084
Eagles,Forty-Niners,2515.3106475396157
Eagles,Jaguars,754.9489667624881
Eagles,Browns,359.31593864424246
Eagles,Raiders,2174.8494927325683
Eagles,Chiefs,1029.172377491704
Eagles,Rams,2394.353908185457
Eagles,Seahawks,2373.1858465357127
Eagles,Bengals,500.93742418812485
Eagles,Lions,442.8225726653275
Bears,Titans,395.8709450769228
Bears,Giants,704.9102269021965
Bears,Steelers,406.8997707775346
Bears,Panthers,585.5648815530478
Bears,Ravens,603.073268833127
Bears,Buccaneers,1001.0198991742632
Bears,Colts,163.80123682253134
Bears,Vikings,355.10556113828454
Bears,Cardinals,1457.6474309727519
Bears,Cowboys,815.5280192629666
Bears,Falcons,586.3138862688463
Bears,Jets,704.9102269021965
Bears,Broncos,919.6179042618496
Bears,Dolphins,1175.5027195463538
Bears,Eagles,663.205780601916
Bears,Bears,0.0
Bears,Patriots,838.2230009413615
Bears,Washington,600.6376674946363
Bears,Packers,183.58474223987756
Bears,Chargers,1726.3770709839332
Bears,Saints,833.7878633628405
Bears,Texans,946.3856130097838
Bears,Bills,454.94014710714976
Bears,Forty-Niners,1853.9107077978222
Bears,Jaguars,863.1109710765962
Bears,Browns,306.041292558077
Bears,Raiders,1525.0215192087403
Bears,Chiefs,409.5794871211786
Bears,Rams,1749.5856940941728
Bears,Seahawks,1732.7574412982353
Bears,Bengals,250.98636289177
Bears,Lions,236.44330158749662
Patriots,Titans,923.9242775670407
Patriots,Giants,170.22531296208885
